CoRSIV_ID,USC_02_control,USC_08_control,USC_11_control,USC_12_control,USC_13_control,USC_14_control,USC_16_control,USC_17_control,USC_18_control,USC_21_control,USC_22_control,USC_24_control,USC_01_case,USC_03_case,USC_04_case,USC_05_case,USC_06_case,USC_07_case,USC_09_case,USC_10_case,USC_15_case,USC_19_case,USC_20_case,USC_23_case,p_value,fdr,V1,V2,V3,V5
c6f74b9f,79.8319327731092,83.3333333333333,92.1635434412266,84.3347639484979,82.1917808219178,89.7058823529412,92.578125,82.4444444444444,78.5714285714286,78.3536585365854,94.300518134715,91.9614147909968,92.72030651341,76.1261261261261,90.9512761020882,70.4225352112676,91.5171288743882,79.8245614035088,66.3602941176471,95.7661290322581,91.85667752443,88.8429752066116,67.3684210526316,93.1232091690544,0.637854268715699,1,2,149120801,149121100,chr2:149120801-149121100
ee109b3f,37.2602739726027,60.3911980440098,33.6693548387097,57.9929988331389,58.5434173669468,34.6330275229358,34.4919786096257,58.8665447897623,60.1572739187418,36.281179138322,35.472972972973,34.3096234309623,35.6893542757417,60.25,35.4632587859425,61.4825581395349,35.4473386183465,64.4009216589862,86.7174280879865,33.7047353760446,33.0396475770925,58.6145648312611,58.0786026200873,37.8865979381443,0.492548729994538,1,2,149151201,149151600,chr2:149151201-149151600
ba36fb23,90.1606425702811,91.5525114155251,87.758346581876,92.3828125,86.5217391304348,91.2727272727273,90.948275862069,91.2885662431942,86.0566448801743,91.4600550964187,88.7955182072829,91.0979228486647,86.1538461538462,91.3752913752914,90.5017921146953,90.4672897196262,84.4277673545966,89.4454382826476,89.662447257384,85.5442176870748,88.121546961326,86.3777089783282,89.2508143322476,87.2235872235872,0.0472780790231433,1,2,149780001,149780300,chr2:149780001-149780300
335ccbb1,96.8934911242604,97.5193798449612,95.6629491945477,97.4626865671642,97.2602739726027,97.3333333333333,97.2292191435768,98.9247311827957,97.4206349206349,97.4178403755868,96.7948717948718,88.2666666666667,93.4349355216882,96.5811965811966,96.4506172839506,97.6223776223776,97.289156626506,91.5254237288136,99.266862170088,94.7784810126582,98.2517482517483,99.6621621621622,95.583596214511,81.3148788927336,0.147033664505957,1,2,150717301,150717500,chr2:150717301-150717500
9fb562f4,98.8780852655198,87.7531340405015,97.9289940828402,98.9675516224189,98.5130111524164,74.4268077601411,87.4853801169591,87.89592760181,89.6180215475025,97.9550102249489,90.2045209903122,96.9924812030075,76.0701754385965,90.266393442623,88.2145998240985,97.3484848484848,87.9651623119557,89.3032384690873,75.8007117437722,89.8320070733864,86.3157894736842,95.2893674293405,86.3275039745628,98.7480438184664,0.191180797880486,1,2,151450601,151450800,chr2:151450601-151450800
b167db96,78.9693593314763,98.4867591424969,97.4146845915202,55.5266579973992,48.5530546623794,95.6043956043956,47.0588235294118,75.748502994012,96.5798045602606,74.8502994011976,45.8646616541353,97.9704797047971,96.0227272727273,70.6948640483384,72.9850746268657,44.8023426061493,74.3169398907104,45.4154727793696,37.2027972027972,50.4054054054054,48.8023952095808,97.3262032085562,73.0027548209366,79.5969773299748,0.226434688324875,1,2,152042501,152042800,chr2:152042501-152042800
54f51ada,82.7097505668934,97.0895112575508,67.0473773265651,83.7693539775761,97.4683544303797,98.2404692082112,97.7997799779978,97.6785714285714,81.7024128686327,98.7212276214834,81.8327974276527,83.2204665161776,66.4795509222133,85.9656472559698,83.5913312693499,97.8313253012048,82.3202054794521,98.6693961105425,97.9281183932347,83.2889835018627,97.9381443298969,67.0849420849421,96.7558799675588,98.793242156074,0.856296309341123,1,2,152177001,152177200,chr2:152177001-152177200
8fce10a4,68.4559710494572,87.1318822023047,69.9592206615315,85.4072963518241,67.012987012987,68.9914163090129,86.3917525773196,86.631419939577,70.6846108835576,86.9678540399652,48.4363081617086,86.3447127393839,69.250645994832,87.8048780487805,69.9743918053777,87.1202916160389,86.9686800894855,85.8744394618834,62.9014396456257,66.1538461538461,69.5953757225434,49.0584737363726,87.2906403940887,65.5398037077426,0.742218140454986,1,2,152425601,152426100,chr2:152425601-152426100
2f3f63e7,93.2666060054595,93.3107535986452,85.2348993288591,95.3777777777778,91.6179337231969,92.1752738654147,92.822966507177,84.877529286475,88.3538633818589,89.8785425101215,93.9577039274924,88.3132530120482,93.010752688172,86.1328125,93.4306569343066,90.7933398628795,92.6083866382374,91.3636363636364,91.6413373860182,78.0040733197556,70.5400981996727,77.1978021978022,88.2644628099173,88.4,0.0677046057765625,1,2,152451901,152452200,chr2:152451901-152452200
a9223386,76.5273311897106,96.4871194379391,78.4372652141247,55.8558558558559,54.932735426009,54.4061302681992,53.5947712418301,57.4561403508772,56.0587515299878,55.4545454545455,53.4883720930233,56.1119293078056,74.3370402053037,56.0587515299878,56.5217391304348,57.6190476190476,76.6580534022394,54.4198895027624,53.2815808045166,76.824034334764,77.0897832817337,54.4658493870403,56.530612244898,78.956228956229,0.720311030069579,1,2,152579601,152579900,chr2:152579601-152579900
58f8a2bc,92.5983037779491,80.1627670396745,96.927374301676,79.4871794871795,82.1862348178138,79.3706293706294,79.896013864818,96.7967967967968,80.1927194860814,97.6331360946746,81.9161676646707,94.3181818181818,78.4301212507977,81.9180819180819,73.6204576043069,80.0921658986175,94.2390369733448,79.3008279668813,96.1210240496509,79.9445471349353,78.34179357022,96.6926070038911,80.5907172995781,97.1619365609349,0.535208452818725,1,2,154318801,154319100,chr2:154318801-154319100
f7d78210,94.3430656934307,68.7134502923977,85.2233676975945,70.9090909090909,78.1914893617021,68.0851063829787,62.5615763546798,81.1111111111111,68.6486486486486,94.4281524926686,84.251968503937,88.8888888888889,81.2133072407045,80.8777429467085,95.8188153310105,71.3826366559485,83.0985915492958,83.9080459770115,82.7956989247312,82.1596244131455,79,64,70.5882352941177,91.9786096256685,0.677106364047573,1,2,154518301,154518500,chr2:154518301-154518500
f4fb1314,72.6993865030675,88.0733944954129,61.7283950617284,88.4920634920635,78.5714285714286,90.1515151515152,81.0606060606061,87.2727272727273,87.1428571428571,74.0458015267176,90,88.5869565217391,78.6384976525822,82.3770491803279,78.2978723404255,88.7417218543046,77.7003484320557,77.0676691729323,86.5030674846626,85.3658536585366,72.0496894409938,77.5,84.070796460177,93.6619718309859,0.850735593116599,1,2,155601201,155601400,chr2:155601201-155601400
cf83be06,83.5789473684211,90.1606425702811,79.7720797720798,88.6297376093295,85.360824742268,85.5500821018062,87.2403560830861,85.6026785714286,81.8072289156626,88.6706948640483,90.3867403314917,88.1209503239741,88.7935656836461,89.1752577319588,87.085308056872,90.7745865970409,83.3333333333333,80.6030150753769,88.4510869565217,86.2002567394095,82.3204419889503,88.5106382978723,85.3949329359165,83.9344262295082,0.982012731946505,1,2,155609901,155610100,chr2:155609901-155610100
3d56e97d,82.2818791946309,63.6170212765957,74.9174917491749,87.6205787781351,75.098814229249,78.0952380952381,98.300283286119,75.3709198813056,87.2651356993737,76.0814249363868,91.2727272727273,73.7410071942446,89.6995708154506,78.8216560509554,63.6963696369637,92.0560747663551,78.7593984962406,85.472972972973,90.0138696255201,74.3333333333333,71.3768115942029,95.2247191011236,85.5670103092783,87.3949579831933,0.467532821763966,1,2,158222901,158223100,chr2:158222901-158223100
96d9070e,96.7532467532468,94.5340501792115,86.0902255639098,87.6811594202899,94.4444444444444,88.9101338432122,88.7029288702929,93.9467312348668,89.8471615720524,89.1437308868502,94.8220064724919,90.6030855539972,93.0080116533139,91.0614525139665,88.1847475832438,94.0615058324496,96.64660361135,95.981308411215,93.8718662952646,92.4471299093656,96.6725043782837,96.5601965601966,95.4,90.4273504273504,0.0688745539970222,1,2,158849001,158849200,chr2:158849001-158849200
77b46efe,92.112676056338,95.5983493810179,95.4831932773109,74.235807860262,93.6454849498328,77.8089887640449,96.1832061068702,96.9635627530364,80.9375,75.9414225941423,95.7564575645756,97.4854932301741,93.5606060606061,80.5736636245111,95.8477508650519,94.6515397082658,95.643153526971,98.005698005698,98.7866531850354,97.0501474926254,98.2708933717579,97.8155339805825,93.7313432835821,84.7222222222222,0.221589270242024,1,2,158886201,158886400,chr2:158886201-158886400
326b059a,68.2291666666667,86.0215053763441,64.7619047619048,75.9375,80.9523809523809,84.3373493975904,66.9172932330827,97.3404255319149,80,93.9153439153439,64.638783269962,96.4285714285714,84.2948717948718,89.6694214876033,77.6536312849162,66.1290322580645,67.8714859437751,74.7706422018349,68.1274900398406,69.1542288557214,70.8133971291866,94.0366972477064,59.4202898550725,75.7352941176471,0.192207844894084,1,2,159105101,159105300,chr2:159105101-159105300
1e409f21,35.0844277673546,72.2049689440994,97.0422535211268,83.4394904458599,65.3125,83.6206896551724,33.6633663366337,93.8428874734607,93.6619718309859,94.7712418300653,54.5871559633027,97.5,81.705948372615,96.8421052631579,65.6987295825771,66.9642857142857,66.3082437275986,60.8497723823976,81.1170212765958,33.22528363047,39.0151515151515,95.3020134228188,34.384858044164,70.7207207207207,0.374016123270422,1,2,159116301,159116700,chr2:159116301-159116700
109ec00e,55.4597701149425,58.029197080292,98.5685071574642,97.3039215686274,83.5680751173709,96.3541666666667,54.978354978355,95.7928802588997,60,96.7592592592593,58.8888888888889,96.6321243523316,80.6985294117647,96.420581655481,78.0269058295964,78.3783783783784,97.8723404255319,79.0243902439024,68.2389937106918,48.1283422459893,61.4035087719298,96.6346153846154,48.792270531401,73.568281938326,0.597178013142331,1,2,159246090,159246400,chr2:159246090-159246400
4f9e70ee,97.0588235294118,96.0431654676259,90.6417112299465,92.0679886685552,98.2142857142857,92.8104575163399,91.1627906976744,95.6043956043956,90.7348242811502,94.1908713692946,94.3722943722944,98.8326848249027,93.0612244897959,96.271186440678,95.3736654804271,89.9082568807339,89.6276595744681,96,94.2418426103647,90,96.9135802469136,97.3568281938326,95.8333333333333,96.5116279069768,0.968290807017412,1,2,159259101,159259400,chr2:159259101-159259400
b92c5978,73.4094616639478,73.3826247689464,96.1453744493392,84.1494845360825,84.7826086956522,95.0118764845606,72.234273318872,72.5173210161663,83.3333333333333,73.2809430255403,72.1611721611722,86.2,80.7100591715976,85.6299212598425,85.2512155591572,85.1393188854489,95.2040816326531,93.8679245283019,94.4862155388471,95.2136752136752,74.6236559139785,81.6239316239316,82.262996941896,88.2494004796163,0.0621750042227165,1,2,159546201,159546400,chr2:159546201-159546400
8024f7f9,76.2169680111266,78.816199376947,91.6666666666667,92.72030651341,75.4716981132076,91.5254237288136,80.5555555555556,76.4932562620424,83.1288343558282,83.4745762711864,76.2393162393162,88.1322957198444,77.8172138420586,83.7881219903692,85.9481582537517,83.8187702265372,78.6585365853659,94.9479940564636,90.4225352112676,89.7727272727273,76.6439909297052,79.3103448275862,80.8441558441558,78.1407035175879,0.830337421683906,1,2,159570301,159570500,chr2:159570301-159570500
8c461b2a,92.3267326732673,97.0530451866405,79.0476190476191,68.1159420289855,70.1388888888889,55.0724637681159,91.1971830985916,95.6521739130435,86.013986013986,84,95.4787234042553,79.5138888888889,92.8571428571429,69.0802348336595,85,77.5725593667546,89.5604395604396,64.0980735551664,56.5557729941292,67.1521035598705,95.0331125827815,79.7250859106529,88,86.8167202572347,0.50553384708645,1,2,159571001,159571200,chr2:159571001-159571200
f6b59bcc,66.6666666666667,50,45.6896551724138,73.5294117647059,60.8108108108108,98.0769230769231,69.7674418604651,71.6535433070866,55.1181102362205,97.2727272727273,45.2991452991453,98.8095238095238,99.1341991341991,94,71.8518518518519,96.7032967032967,97.7973568281938,98.3673469387755,78.2608695652174,73.4597156398104,80.2325581395349,57.1428571428571,100,70.6896551724138,0.0861769648558843,1,2,160424101,160424300,chr2:160424101-160424300
cb3091c7,76.3313609467456,92.8176795580111,99.0990990990991,84.5132743362832,73.3333333333333,72.3214285714286,70.8860759493671,65.8823529411765,86.734693877551,94.1176470588235,67.2413793103448,72.5,52.5,98.3193277310924,76.5,95.631067961165,86.2068965517241,88.0165289256198,92.6470588235294,52.3148148148148,67.0454545454545,79.6052631578947,79.3333333333333,71.7105263157895,0.786491186901268,1,2,160865301,160865500,chr2:160865301-160865500
6c1dfd46,93.0769230769231,80.8102345415778,67.5675675675676,91.6214587100663,93.9759036144578,92.8738317757009,76.5708200212993,90.4229848363927,93.9179632248939,90.5092592592593,93.6188811188811,90.3286384976526,92.2330097087379,88.5211995863495,79.9273387829246,82.0586132952109,90.2408894379246,90.1252763448784,94.9452840020844,92.0477137176938,92.3076923076923,79.9561883899233,94.073275862069,92.9606625258799,0.636244850975367,1,2,162506601,162507000,chr2:162506601-162507000
7a8e902b,92.8438661710037,90.2007083825266,61.3312202852615,93.0150309460654,91.1985018726592,94.1385435168739,64.3856920684292,91.7550058892815,92.2033898305085,94.4223107569721,93.9265536723164,92.4,91.9127988748242,90.64039408867,90.7192575406033,92.3007246376812,92.1745673438676,89.6675651392632,92.2779922779923,91.740412979351,92.8675400291121,67.5675675675676,92.4354243542436,93.9668174962293,0.610409010943523,1,2,162638601,162638900,chr2:162638601-162638900
be1a2596,88.7713109935332,74.4218640504555,51.7993456924755,93.4811827956989,72.1021611001965,73.1511254019293,87.3949579831933,69.4949494949495,50.3378378378378,69.0033783783784,74.6941896024465,91.9164396003633,74.7814685314685,74.2609949531363,76.2878168438267,91.2621359223301,92.3845193508115,90.4633982538617,87.6908396946565,70.9058188362328,91.494532199271,74.7663551401869,91.7874396135266,72.5988700564972,0.147204310269777,1,2,162770401,162770600,chr2:162770401-162770600
1c6adb3e,79.5580110497238,94.4700460829493,89.3899204244032,82.7956989247312,86.8421052631579,85.1851851851852,92.3076923076923,91.1392405063291,93.8679245283019,82.2485207100592,92.0398009950249,77.7777777777778,92.5816023738872,85.7142857142857,80.1047120418848,94.661921708185,91.4285714285714,74.468085106383,80.8139534883721,86.0759493670886,91.4529914529915,92.0454545454545,95.6989247311828,77.7777777777778,0.87976297500535,1,2,164178101,164178300,chr2:164178101-164178300
7c6b92e8,92.7550047664442,95.4751131221719,90.8096280087527,91.2048192771084,93,88.8540031397174,81.3524590163934,80.5031446540881,82.1808510638298,77.3469387755102,95.2134540750323,89.1625615763547,90.0306748466258,84.3421052631579,94.375,95.1745379876797,82.9482948294829,87.8136200716846,94.8405253283302,84.2207163601162,89.6838602329451,88.715953307393,95.1438848920863,96.7032967032967,0.345038375536152,1,2,165054001,165054200,chr2:165054001-165054200
3ac22cdc,62.3084780388151,62.7671541057368,75.948406676783,63.2762312633833,51.6709511568123,81.2,46.1864406779661,79.0446841294299,48.7450462351387,94.0226171243942,97.4530831099196,83.0342577487765,40.7079646017699,96.1011591148578,70.2564102564102,79.4779477947795,61.6760828625235,79.9800796812749,37.9821958456973,75.0809061488673,71.9912472647702,94.0922190201729,55.3418803418803,78.8053949903661,0.953086871880923,1,2,165156101,165156300,chr2:165156101-165156300
526875cf,96.7302452316076,91.5129151291513,86.9230769230769,97.4576271186441,95.0704225352113,92.2651933701657,97.9865771812081,98.2456140350877,96.551724137931,94.5205479452055,94.8717948717949,94.1558441558442,93.5344827586207,93.7313432835821,98.443579766537,95.702005730659,95.2020202020202,97,97.4137931034483,96.415770609319,99.0476190476191,94.3548387096774,95.9798994974874,95.3781512605042,0.260511855558191,1,2,166510301,166510700,chr2:166510301-166510700
73bf37fc,96.1077844311377,97.7981651376147,97.3790322580645,97.7161500815661,97.196261682243,96.8446601941748,95,97.5460122699387,97.7653631284916,95.3995157384988,93.1034482758621,96.4071856287425,93.2069510268562,97.9430379746835,98.1735159817352,97.1973094170404,97.7168949771689,96.417445482866,97.7631578947368,96.7676767676768,98.3935742971888,96.1748633879781,53.8461538461538,94.8586118251928,0.335296665476508,1,2,167171901,167172200,chr2:167171901-167172200
41305769,75.2021563342318,89.3325015595758,74.7126436781609,92.4985233313645,92.6040061633282,79.466929911155,95.5967555040556,91.8396564065855,77.1712158808933,93.3150183150183,94.8196114708603,93.9611054247697,91.9886132574217,92.4500370096225,92.2198429693076,78.18853974122,74.9733191035219,93.6018957345972,60.0448933782267,90.3444034440344,79.0757381258023,92.1505376344086,93.7579617834395,91.2996777658432,0.706396258051199,1,2,167759101,167759400,chr2:167759101-167759400
e4b863d9,91.6636197440585,80.9699958898479,82.4790619765494,94.9704142011834,90.9319899244333,93.7366548042705,78.5416666666667,81.804806277587,83.1320283215327,93.8307873090482,95.2114111054508,94.6131805157593,93.985703721962,69.4802494802495,81.5488785442234,94.6282600233554,81.7479925880173,80.7052297939778,93.9637826961771,94.1046425939573,81.175468483816,81.9269102990033,95.9011060507482,93.5266351989211,0.552288552544457,1,2,167818501,167819100,chr2:167818501-167819100
108a0771,79.3478260869565,57.4025974025974,61.4678899082569,97.8339350180505,70.1863354037267,98.4771573604061,83.6477987421384,85.0220264317181,87.8542510121457,63.6363636363636,78.1512605042017,78.8927335640138,60.1612903225806,96.9135802469136,74.7692307692308,65.1465798045603,95.852534562212,95.6937799043062,98.1941309255079,97.4937343358396,66.9491525423729,63.519313304721,82.7272727272727,62.0915032679739,0.81470034523916,1,2,168151501,168151700,chr2:168151501-168151700
510adc47,76.8811341330425,96.8871595330739,96.8904593639576,51.8024032042724,47.588424437299,76.9547325102881,75.4098360655738,76.3590391908976,96.0129310344828,94.0397350993377,93.6488169364882,71.4801444043321,94.5730247406225,96.1643835616438,96.2516733601071,77.7777777777778,96.0069444444444,81.2379110251451,94.9714285714286,69.6445725264169,95.4277286135693,93.3444259567388,67.7002583979328,97.1711456859972,0.143319315306264,1,2,168227801,168228000,chr2:168227801-168228000
ba3b4c71,97.4418604651163,89.1454965357968,97.4664679582712,76.2738853503185,94.7368421052632,88.2352941176471,96.3525835866261,95,98.4615384615385,96,76.3380281690141,59.7297297297297,97.444089456869,92.3890063424947,93.4210526315789,93.7901498929336,76.9585253456221,97.7505112474438,95.2868852459016,97.4358974358974,93.9828080229226,76.775956284153,95.4285714285714,97.4683544303797,0.451255866265838,1,2,168779601,168779800,chr2:168779601-168779800
568644ec,56.4569536423841,95.5685618729097,57.6896311760612,57.6248313090418,56.4236111111111,73.6151603498542,57.4307304785894,96.88972667295,78.6377708978328,74.8473748473749,58.2306830907055,74.9492900608519,76.6821345707657,95.9649122807018,78.0510879848628,59.4007490636704,58.2981715893108,75.4222972972973,76.2557077625571,58.7636932707355,75.1584283903675,76.017130620985,75.8369723435226,57.8947368421053,0.675900528765076,1,2,168970301,168970600,chr2:168970301-168970600
e17f4036,50.8970727101039,97.761790567546,67.4045801526718,49.4372294372294,49.873417721519,73.7564322469983,50.5494505494505,97.0941883767535,85.1247600767754,81.7073170731707,48.8054607508532,76.0529482551143,76.8401015228426,96.4470762398224,77.6991150442478,49.3039443155452,46.0769230769231,72.5025746652935,74.2081447963801,49.0267639902676,81.7204301075269,73.4939759036145,70.703125,49.6632996632997,0.885600044180085,1,2,168974201,168974400,chr2:168974201-168974400
94cc04c2,86.5951742627346,80,58.3505154639175,79.2580101180438,76.3754045307443,75.9036144578313,77.6381909547739,63.9593908629442,78.5340314136126,73.4513274336283,79.1525423728814,80.7785888077859,76.7106842737095,82.6210826210826,74.7648902821317,78.3928571428571,75.6329113924051,81.8051575931232,88.9033942558747,75.0439367311072,63.0769230769231,77.8666666666667,87.2727272727273,89.5043731778426,0.215000928533381,1,2,169580601,169580800,chr2:169580601-169580800
e98de83a,95.9183673469388,95.1171875,95.933734939759,96.9348659003831,90.0958466453674,93.8718662952646,91.6376306620209,93.5483870967742,94.6140035906643,94.8979591836735,96.8316831683168,95.4441913439636,92.9238985313752,94.9826989619377,94.6826758147513,95.6937799043062,94.2708333333333,93.4389140271493,94.1761363636364,95.8823529411765,95.5947136563877,94.973544973545,92.9824561403509,89.9761336515513,0.595222565994003,1,2,169888401,169888600,chr2:169888401-169888600
06b49c7b,60.9897610921502,53.4282502810041,58.9272223621254,55.9293238192321,48.3555555555556,48.9164086687306,70.6833210874357,57.9702716555612,56.3136907399203,55.6092843326886,59.4264221908792,59.8627787307033,59.7386587771203,56.5634539904056,59.0081363812476,60.3135019593873,57.5007638252368,61.4178168130489,55.7964184731386,52.4397590361446,60.3582554517134,55.7328605200946,49.2894056847545,62.6993166287016,0.870257703958725,1,2,170928301,170928700,chr2:170928301-170928700
76386f02,96.1538461538462,98.4496124031008,98.0276134122288,97.5391498881432,97.9274611398964,98.015873015873,96.5384615384615,97.0873786407767,98.813056379822,97.4921630094044,97.4860335195531,98.4962406015038,97.8755690440061,98.6338797814208,97.3557692307692,99.3723849372385,97.085201793722,92.2857142857143,98.2051282051282,99.5604395604396,98.8416988416988,97.2868217054263,96.031746031746,98.9949748743718,0.948332288245696,1,2,171002101,171002400,chr2:171002101-171002400
4eb0cc75,84.9875930521092,89.1459074733096,75.3959873284055,89.1011235955056,88.3720930232558,87.6993166287016,84.1013824884793,81.8763326226013,88.0813953488372,85.5949895615866,87.1175523349436,78.1779661016949,73.7341772151899,77.6315789473684,81.1153358681876,86.2997658079625,81.8399044205496,87.6216968011127,85.0235849056604,69.9570815450644,75.0692520775623,78.5894206549118,85.3723404255319,80.188679245283,0.0239642881787651,1,2,172720201,172720400,chr2:172720201-172720400
9083a77e,82.934131736527,93.7212863705972,96.6318234610918,98.0440097799511,97.2136222910217,95.4233409610984,94.2093541202673,96.9964664310954,95.8412098298677,94.7474747474747,82.3788546255507,95.0266429840142,96.0749330954505,96.3181148748159,97.1143174250832,95.4879328436516,98.1090100111235,95.0540958268934,95.8257713248639,91.1353032659409,89.2514395393474,94.0074906367041,95.9001782531194,75.2475247524752,0.906458783612395,1,2,173844801,173845000,chr2:173844801-173845000
306d3f04,95.6701030927835,94.4739638682253,93.5086277732128,92.6696832579185,93.1567328918322,93.698175787728,92.8166351606805,93.6139332365747,85.4609929078014,92.4083769633508,95.0069348127601,96.5267727930536,91.1218169304886,93.859649122807,95.0346420323326,94.0909090909091,93.6697247706422,94.1115702479339,93.4602649006623,94.32933478735,90.1030927835052,93.91771019678,95.4070981210856,92.6275992438563,0.753158648015048,1,2,174057701,174058000,chr2:174057701-174058000
f45ad68d,88.5906040268456,86.5671641791045,88.5294117647059,87.5444839857651,82.0143884892086,95,100,83.1460674157303,93.9130434782609,90.625,92.7184466019417,91.9540229885057,92.5,90.0383141762452,90.3954802259887,89.5454545454545,91.9254658385093,89.3899204244032,89.9755501222494,87.7934272300469,91.7808219178082,92.1052631578947,88.6486486486487,77.1186440677966,0.701784057569764,1,2,174515273,174515472,chr2:174515273-174515472
538697d6,90.4849039341263,95.2083333333333,94.7665056360708,96.1675579322638,88.5122410546139,88.7719298245614,85.8921161825726,96.2290502793296,96.4373464373464,91.5430267062315,91.5512465373961,88.5897435897436,88.3207437536316,94.5396145610278,90.5021834061135,97.5438596491228,83.7142857142857,88.4444444444444,95.9517657192076,89.0990990990991,85.5704697986577,96.2349397590361,93.8811188811189,93.7394247038917,0.747852634315731,1,2,174586001,174586300,chr2:174586001-174586300
39fec044,72.9357798165138,89.1139240506329,67.1875,87.220447284345,90.3225806451613,77.3913043478261,86.5168539325843,70.9677419354839,90.5956112852665,77.1739130434783,78.8359788359788,67.1875,69.5384615384615,73.3576642335766,75.7936507936508,90.7534246575342,73.0407523510972,74.4897959183673,78.125,71.2871287128713,79.2,88.4615384615385,86.4406779661017,78.1818181818182,0.643015885782952,1,2,174740001,174740300,chr2:174740001-174740300
36cd25a0,66.5753424657534,81.5642458100559,74.8560460652591,63.6363636363636,91.5032679738562,80.1204819277108,66.1375661375661,91.254752851711,65.2920962199313,86.3414634146341,72.17125382263,69.2307692307692,71.1111111111111,78.0979827089337,75.4789272030651,81.8681318681319,68.945868945869,65.1877133105802,71.8340611353712,83.2558139534884,56.6176470588235,84.6473029045643,66.6666666666667,82.0175438596491,0.571723444705622,1,2,174788701,174789100,chr2:174788701-174789100
1da7e07c,81.0344827586207,86.3945578231292,85.1632047477745,72.1875,78.8461538461538,97.2332015810277,86.1111111111111,66.9421487603306,89.6551724137931,63.1067961165049,62.015503875969,72.5663716814159,74.5644599303136,72.4358974358974,81.2227074235808,76.3440860215054,72.7272727272727,75.2688172043011,75.3303964757709,84.7402597402597,85.7142857142857,85.2631578947368,88.1481481481482,70.2290076335878,0.988877430943209,1,2,175229601,175229800,chr2:175229601-175229800
c37ae994,81.4317673378076,96.8531468531469,80.3532008830022,96.9411764705882,95.7055214723926,84.8484848484848,93.5294117647059,92.3423423423423,79.3103448275862,84.5454545454545,78.9256198347107,89.247311827957,91.7184265010352,86.7549668874172,97.7886977886978,92.7860696517413,94.6078431372549,96.2099125364432,93.4240362811791,79.6052631578947,84.3511450381679,85.3556485355649,95.1690821256039,97.3154362416107,0.247589724442736,1,2,175401001,175401200,chr2:175401001-175401200
0dfb5112,73.4117647058823,56.2193927522037,54.4078947368421,75.3256150506512,78.4057971014493,77.6785714285714,70.4976303317536,58.9771490750816,59.5652173913044,57.3793103448276,56.6838046272494,78.0409041980624,53.2354903268846,58.4873949579832,53.3151680290645,65.3081510934394,54.7247329498767,56.0504201680672,91.7864476386037,55.2353506243996,56.9060773480663,77.4397972116603,73.7012987012987,92.5824175824176,0.892210248567296,1,2,177107801,177108100,chr2:177107801-177108100
dfa5a5f2,64.1704325371207,72.3291307232913,61.4774417451661,75.7183908045977,77.5923718712753,76.9922879177378,73.0053191489362,76.5074393108849,78.1949934123847,84.2248413417951,78.1161473087819,58.2750582750583,42.9610046265697,61.3890523837551,78.1102362204724,81.8445475638051,78.1390134529148,72.8221178925404,71.5895610913404,63.7749120750293,74.3743743743744,73.2142857142857,71.5217391304348,59.2558139534884,0.188489895479452,1,2,177622801,177623100,chr2:177622801-177623100
9f9df5fa,56.7964262922782,60.5117565698479,56.1256544502618,59.2010478061559,55.6939501779359,60.7058823529412,60,57.5709779179811,80.5047867711053,59.6877869605142,61.1428571428571,79.6394485683987,95.0778291964661,61.5500376222724,59.2413236481033,57.3952879581152,59.7297297297297,58.8186356073211,59.8284960422164,61.034275405893,75.0605326876513,61.4406779661017,59.2885375494071,81.8181818181818,0.297932489995925,1,2,177663901,177664100,chr2:177663901-177664100
a85d1b6d,76.1096605744125,66.2207357859532,61.2366230677764,91.8114143920596,77.3841961852861,63.6871508379888,62.6288659793814,64.8148148148148,61.6981132075472,62.756052141527,66.4246823956443,62.8683693516699,66.3395485770363,63.2986627043091,79.8507462686567,64.0583554376658,60.9571788413098,77.253814147018,66.1853188929001,63.4877384196185,64.6753246753247,65.5021834061135,64.3086816720257,66.120218579235,0.723995962010035,1,2,177800001,177800600,chr2:177800001-177800600
fd800dac,92.8104575163399,92.2651933701657,95.7345971563981,93.37899543379,96.7532467532468,91.8918918918919,96.6216216216216,95,95.7627118644068,95,95.4545454545455,91.0299003322259,92.7083333333333,96.401028277635,64.4194756554307,95.3703703703704,94.4444444444444,76.4857881136951,94.488188976378,67.2872340425532,83.1858407079646,94.7867298578199,95.3191489361702,97.2111553784861,0.0903824841995614,1,2,182598401,182598600,chr2:182598401-182598600
1bdbe696,93.3450087565674,94.6520146520146,88.0058866813834,93.2347924957362,89.4021739130435,90.7317073170732,94.3270300333704,94.1630901287554,94.0925266903915,87.5,92.5650557620818,93.5299714557564,93.1701030927835,86.151704940849,94.2203491872366,93.3381607530775,93.8824954572986,92.3713778829095,92.5345622119816,92.6040061633282,92.2077922077922,83.3142857142857,93.4375,95.1063829787234,0.814045145877836,1,2,183377101,183377300,chr2:183377101-183377300
ce77e4ec,92.7980132450331,94.1368078175896,92.4198250728863,92.5704526046114,94.5054945054945,91.8367346938776,94.7470817120623,90.04329004329,93.5328185328185,93.9919893190921,91.4141414141414,91.9312169312169,91.2747524752475,84.375,93.1860036832413,95.3059513830679,91.9020715630885,92.1971252566735,90.8587257617728,91.7587085811385,91.7808219178082,92.3631123919308,96.3898916967509,94.3548387096774,0.550129261743615,1,2,183582101,183582300,chr2:183582101-183582300
